genelistrounded,grRatio,CL,Gene,Cell Line
23475,1,T47D      ,QPRT,T47D
206358,1,T47D      ,SLC36A1,T47D
1891,1,T47D      ,ECH1,T47D
28231,1,T47D      ,SLCO4A1,T47D
53919,1,T47D      ,SLCO1C1,T47D
1543,1,T47D      ,CYP1A1,T47D
1544,1,T47D      ,CYP1A2,T47D
1545,1,T47D      ,CYP1B1,T47D
1557,1,T47D      ,CYP2C19,T47D
6513,1,T47D      ,SLC2A1,T47D
6514,1,T47D      ,SLC2A2,T47D
6576,1,T47D      ,SLC25A1,T47D
1718,0,T47D      ,DHCR24,T47D
27124,1,T47D      ,INPP5J,T47D
3632,1,T47D      ,INPP5A,T47D
3633,1,T47D      ,INPP5B,T47D
3635,1,T47D      ,INPP5D,T47D
3636,1,T47D      ,INPPL1,T47D
56623,1,T47D      ,INPP5E,T47D
8867,1,T47D      ,SYNJ1,T47D
2806,1,T47D      ,GOT2,T47D
6898,1,T47D      ,TAT,T47D
7296,1,T47D      ,TXNRD1,T47D
8574,1,T47D      ,AKR7A2,T47D
3423,1,T47D      ,IDS,T47D
2184,1,T47D      ,FAH,T47D
2752,1,T47D      ,GLUL,T47D
51557,1,T47D      ,LGSN,T47D
1593,1,T47D      ,CYP27A1,T47D
7357,1,T47D      ,UGCG,T47D
151531,1,T47D      ,UPP2,T47D
7378,1,T47D      ,UPP1,T47D
15,1,T47D      ,AANAT,T47D
7083,1,T47D      ,TK1,T47D
7084,1,T47D      ,TK2,T47D
5959,1,T47D      ,RDH5,T47D
64802,1,T47D      ,NMNAT1,T47D
10861,1,T47D      ,SLC26A1,T47D
1811,1,T47D      ,SLC26A3,T47D
1836,1,T47D      ,SLC26A2,T47D
5337,1,T47D      ,PLD1,T47D
4247,1,T47D      ,MGAT2,T47D
10841,1,T47D      ,FTCD,T47D
112724,1,T47D      ,RDH13,T47D
145226,1,T47D      ,RDH12,T47D
195814,1,T47D      ,SDR16C5,T47D
51109,1,T47D      ,RDH11,T47D
57665,1,T47D      ,RDH14,T47D
10905,1,T47D      ,MAN1A2,T47D
4121,1,T47D      ,MAN1A1,T47D
57134,1,T47D      ,MAN1C1,T47D
1629,0.996700656,T47D      ,DBT,T47D
1738,0.704793947,T47D      ,DLD,T47D
593,0.996700656,T47D      ,BCKDHA,T47D
594,1,T47D      ,BCKDHB,T47D
6523,1,T47D      ,SLC5A1,T47D
6563,1,T47D      ,SLC14A1,T47D
8170,1,T47D      ,SLC14A2,T47D
366,1,T47D      ,AQP9,T47D
84720,1,T47D      ,PIGO,T47D
162466,1,T47D      ,PHOSPHO1,T47D
6470,1,T47D      ,SHMT1,T47D
84532,1,T47D      ,ACSS1,T47D
6888,0.999359185,T47D      ,TALDO1,T47D
2131,1,T47D      ,EXT1,T47D
2132,1,T47D      ,EXT2,T47D
2134,1,T47D      ,EXTL1,T47D
2137,1,T47D      ,EXTL3,T47D
129807,1,T47D      ,NEU4,T47D
4759,1,T47D      ,NEU2,T47D
55191,1,T47D      ,NADSYN1,T47D
549,0.999242157,T47D      ,AUH,T47D
55577,1,T47D      ,NAGK,T47D
6309,0,T47D      ,SC5D,T47D
3294,1,T47D      ,HSD17B2,T47D
54407,1,T47D      ,SLC38A2,T47D
81539,1,T47D      ,SLC38A1,T47D
55315,1,T47D      ,SLC29A3,T47D
7390,1,T47D      ,UROS,T47D
80055,1,T47D      ,PGAP1,T47D
80235,1,T47D      ,PIGZ,T47D
175,1,T47D      ,AGA,T47D
2571,1,T47D      ,GAD1,T47D
9453,1,T47D      ,GGPS1,T47D
60490,1,T47D      ,PPCDC,T47D
10400,1,T47D      ,PEMT,T47D
10554,1,T47D      ,AGPAT1,T47D
10555,1,T47D      ,AGPAT2,T47D
137964,1,T47D      ,GPAT4,T47D
55326,1,T47D      ,AGPAT5,T47D
56894,1,T47D      ,AGPAT3,T47D
56895,1,T47D      ,AGPAT4,T47D
3425,1,T47D      ,IDUA,T47D
9514,1,T47D      ,GAL3ST1,T47D
2628,1,T47D      ,GATM,T47D
57026,1,T47D      ,PDXP,T47D
5728,1,T47D      ,PTEN,T47D
5172,1,T47D      ,SLC26A4,T47D
4907,1,T47D      ,NT5E,T47D
3658,1,T47D      ,IREB2,T47D
48,1,T47D      ,ACO1,T47D
55650,1,T47D      ,PIGV,T47D
1468,1,T47D      ,SLC25A10,T47D
51179,1,T47D      ,HAO2,T47D
54363,1,T47D      ,HAO1,T47D
27235,1,T47D      ,COQ2,T47D
79087,1,T47D      ,ALG12,T47D
2523,1,T47D      ,FUT1,T47D
6581,1,T47D      ,SLC22A3,T47D
847,1,T47D      ,CAT,T47D
53947,1,T47D      ,A4GALT,T47D
10327,1,T47D      ,AKR1A1,T47D
231,1,T47D      ,AKR1B1,T47D
1716,1,T47D      ,DGUOK,T47D
50808,1,T47D      ,AK3,T47D
2544,1,T47D      ,SLC37A4,T47D
10965,1,T47D      ,ACOT2,T47D
953,1,T47D      ,ENTPD1,T47D
954,1,T47D      ,ENTPD2,T47D
955,1,T47D      ,ENTPD6,T47D
956,1,T47D      ,ENTPD3,T47D
957,1,T47D      ,ENTPD5,T47D
64841,1,T47D      ,GNPNAT1,T47D
55089,1,T47D      ,SLC38A4,T47D
28232,1,T47D      ,SLCO3A1,T47D
9488,1,T47D      ,PIGB,T47D
6715,1,T47D      ,SRD5A1,T47D
6716,1,T47D      ,SRD5A2,T47D
8443,1,T47D      ,GNPAT,T47D
226,1,T47D      ,ALDOA,T47D
230,1,T47D      ,ALDOC,T47D
6487,1,T47D      ,ST3GAL3,T47D
100,1,T47D      ,ADA,T47D
5372,1,T47D      ,PMM1,T47D
5373,1,T47D      ,PMM2,T47D
55276,1,T47D      ,PGM2,T47D
6529,1,T47D      ,SLC6A1,T47D
6538,1,T47D      ,SLC6A11,T47D
6539,1,T47D      ,SLC6A12,T47D
6540,1,T47D      ,SLC6A13,T47D
8309,1,T47D      ,ACOX2,T47D
3712,0.999242157,T47D      ,IVD,T47D
23483,1,T47D      ,TGDS,T47D
23057,1,T47D      ,NMNAT2,T47D
349565,1,T47D      ,NMNAT3,T47D
2548,1,T47D      ,GAA,T47D
11226,1,T47D      ,GALNT6,T47D
11227,1,T47D      ,GALNT5,T47D
114805,1,T47D      ,GALNT13,T47D
117248,1,T47D      ,GALNT15,T47D
2589,1,T47D      ,GALNT1,T47D
2590,1,T47D      ,GALNT2,T47D
2591,1,T47D      ,GALNT3,T47D
26290,1,T47D      ,GALNT8,T47D
50614,1,T47D      ,GALNT9,T47D
51809,1,T47D      ,GALNT7,T47D
55568,1,T47D      ,GALNT10,T47D
63917,1,T47D      ,GALNT11,T47D
79623,1,T47D      ,GALNT14,T47D
79695,1,T47D      ,GALNT12,T47D
8693,1,T47D      ,GALNT4,T47D
6505,1,T47D      ,SLC1A1,T47D
6506,1,T47D      ,SLC1A2,T47D
6507,1,T47D      ,SLC1A3,T47D
6511,1,T47D      ,SLC1A6,T47D
6512,1,T47D      ,SLC1A7,T47D
39,0.969414437,T47D      ,ACAT2,T47D
10678,1,T47D      ,B3GNT2,T47D
1036,1,T47D      ,CDO1,T47D
6476,1,T47D      ,SI,T47D
57282,1,T47D      ,SLC4A10,T47D
9498,1,T47D      ,SLC4A8,T47D
6448,1,T47D      ,SGSH,T47D
2542,1,T47D      ,SLC37A4,T47D
239,1,T47D      ,ALOX12,T47D
23396,1,T47D      ,PIP5K1C,T47D
8394,1,T47D      ,PIP5K1A,T47D
8395,1,T47D      ,PIP5K1B,T47D
5092,1,T47D      ,PCBD1,T47D
4597,0,T47D      ,MVD,T47D
26,1,T47D      ,AOC1,T47D
314,1,T47D      ,AOC2,T47D
8639,1,T47D      ,AOC3,T47D
3251,1,T47D      ,HPRT1,T47D
26873,1,T47D      ,OPLAH,T47D
2655,1,T47D      ,GGCT,T47D
6472,1,T47D      ,SHMT2,T47D
5834,1,T47D      ,PYGB,T47D
5836,1,T47D      ,PYGL,T47D
5837,1,T47D      ,PYGM,T47D
2181,1,T47D      ,ACSL3,T47D
978,1,T47D      ,CDA,T47D
2766,1,T47D      ,GMPR,T47D
51292,1,T47D      ,GMPR2,T47D
2135,1,T47D      ,EXTL2,T47D
8802,0.948850648,T47D      ,SUCLG1,T47D
8803,1,T47D      ,SUCLA2,T47D
11041,1,T47D      ,B4GAT1,T47D
284208,1,T47D      ,B3GNTL1,T47D
374907,1,T47D      ,B3GNT8,T47D
79369,1,T47D      ,B3GNT4,T47D
93010,1,T47D      ,B3GNT7,T47D
2651,1,T47D      ,GCNT2,T47D
65010,1,T47D      ,SLC26A6,T47D
1583,1,T47D      ,CYP11A1,T47D
291,1,T47D      ,SLC25A4,T47D
292,1,T47D      ,SLC25A5,T47D
293,1,T47D      ,SLC25A6,T47D
3158,0.998845009,T47D      ,HMGCS2,T47D
587,1,T47D      ,BCAT2,T47D
3242,1,T47D      ,HPD,T47D
3293,1,T47D      ,HSD17B3,T47D
216,1,T47D      ,ALDH1A1,T47D
224,1,T47D      ,ALDH3A2,T47D
501,1,T47D      ,ALDH7A1,T47D
8854,1,T47D      ,ALDH1A2,T47D
10317,1,T47D      ,B3GALT5,T47D
27306,1,T47D      ,HPGDS,T47D
5730,1,T47D      ,PTGDS,T47D
29920,1,T47D      ,PYCR2,T47D
65263,1,T47D      ,PYCR3,T47D
3283,1,T47D      ,HSD3B1,T47D
3028,0.999157595,T47D      ,HSD17B10,T47D
11164,1,T47D      ,NUDT5,T47D
3418,1,T47D      ,IDH2,T47D
8310,1,T47D      ,ACOX3,T47D
8228,1,T47D      ,PNPLA4,T47D
23539,1,T47D      ,SLC16A8,T47D
9123,1,T47D      ,SLC16A3,T47D
9194,1,T47D      ,SLC16A7,T47D
4507,1,T47D      ,MTAP,T47D
53354,1,T47D      ,PANK1,T47D
55229,1,T47D      ,PANK4,T47D
79646,1,T47D      ,PANK3,T47D
80025,1,T47D      ,PANK2,T47D
8647,1,T47D      ,ABCB11,T47D
8714,1,T47D      ,ABCC3,T47D
8869,1,T47D      ,ST3GAL5,T47D
51477,1,T47D      ,ISYNA1,T47D
7364,1,T47D      ,UGT2B7,T47D
7367,1,T47D      ,UGT2B17,T47D
5236,1,T47D      ,PGM1,T47D
2348,1,T47D      ,FOLR1,T47D
2351,1,T47D      ,,T47D
2352,1,T47D      ,FOLR3,T47D
29906,1,T47D      ,ST8SIA5,T47D
10588,1,T47D      ,MTHFS,T47D
5833,1,T47D      ,PCYT2,T47D
2593,1,T47D      ,GAMT,T47D
4128,1,T47D      ,MAOA,T47D
4129,1,T47D      ,MAOB,T47D
79178,1,T47D      ,THTPA,T47D
5297,1,T47D      ,PI4KA,T47D
5298,1,T47D      ,PI4KB,T47D
55361,1,T47D      ,PI4K2A,T47D
113235,1,T47D      ,SLC46A1,T47D
10768,1,T47D      ,AHCYL1,T47D
191,1,T47D      ,AHCY,T47D
140679,1,T47D      ,SLC32A1,T47D
2653,0.890976046,T47D      ,GCSH,T47D
2731,0.890976046,T47D      ,GLDC,T47D
275,0.890976046,T47D      ,AMT,T47D
55902,1,T47D      ,ACSS2,T47D
30833,1,T47D      ,NT5C,T47D
64850,1,T47D      ,ETNPPL,T47D
64902,1,T47D      ,AGXT2,T47D
266722,1,T47D      ,HS6ST3,T47D
90161,1,T47D      ,HS6ST2,T47D
9394,1,T47D      ,HS6ST1,T47D
1638,1,T47D      ,DCT,T47D
2821,0.886688893,T47D      ,GPI,T47D
112611,1,T47D      ,RWDD2A,T47D
97,1,T47D      ,ACYP1,T47D
98,1,T47D      ,ACYP2,T47D
27232,1,T47D      ,GNMT,T47D
1312,1,T47D      ,COMT,T47D
10396,1,T47D      ,ATP8A1,T47D
57194,1,T47D      ,ATP10A,T47D
5471,-1.06E-12,T47D      ,PPAT,T47D
1854,1,T47D      ,DUT,T47D
3340,1,T47D      ,NDST1,T47D
64579,1,T47D      ,NDST4,T47D
8509,1,T47D      ,NDST2,T47D
9348,1,T47D      ,NDST3,T47D
3795,1,T47D      ,KHK,T47D
124,1,T47D      ,ADH1A,T47D
125,1,T47D      ,ADH1B,T47D
126,1,T47D      ,ADH1C,T47D
127,1,T47D      ,ADH4,T47D
128,0.982624392,T47D      ,ADH5,T47D
130,1,T47D      ,ADH6,T47D
131,1,T47D      ,ADH7,T47D
137872,1,T47D      ,ADHFE1,T47D
284273,1,T47D      ,ZADH2,T47D
28,1,T47D      ,ABO,T47D
11182,1,T47D      ,SLC2A6,T47D
144195,1,T47D      ,SLC2A14,T47D
154091,1,T47D      ,SLC2A12,T47D
155184,1,T47D      ,SLC2A7,T47D
29988,1,T47D      ,SLC2A8,T47D
56606,1,T47D      ,SLC2A9,T47D
6517,1,T47D      ,SLC2A4,T47D
66035,1,T47D      ,SLC2A11,T47D
81031,1,T47D      ,SLC2A10,T47D
5264,1,T47D      ,PHYH,T47D
27034,1,T47D      ,ACAD8,T47D
113189,1,T47D      ,CHST14,T47D
166012,1,T47D      ,CHST13,T47D
50515,1,T47D      ,CHST11,T47D
55501,1,T47D      ,CHST12,T47D
10026,1,T47D      ,PIGK,T47D
128869,1,T47D      ,PIGU,T47D
51604,1,T47D      ,PIGT,T47D
8733,1,T47D      ,GPAA1,T47D
94005,1,T47D      ,PIGS,T47D
36,1,T47D      ,ACADSB,T47D
51146,1,T47D      ,A4GNT,T47D
3034,0.996652779,T47D      ,HAL,T47D
10229,1,T47D      ,COQ7,T47D
4668,1,T47D      ,NAGA,T47D
8942,0.999417256,T47D      ,KYNU,T47D
6799,1,T47D      ,SULT1A2,T47D
6817,1,T47D      ,SULT1A1,T47D
6818,1,T47D      ,SULT1A3,T47D
1644,1,T47D      ,DDC,T47D
3067,1,T47D      ,HDC,T47D
2618,1,T47D      ,GART,T47D
197258,1,T47D      ,FCSK,T47D
2235,1,T47D      ,FECH,T47D
23169,1,T47D      ,SLC35D1,T47D
4245,1,T47D      ,MGAT1,T47D
4842,1,T47D      ,NOS1,T47D
4843,1,T47D      ,NOS2,T47D
4844,1,T47D      ,NOS2P2,T47D
4845,1,T47D      ,NOS2P1,T47D
4846,1,T47D      ,NOS3,T47D
10993,0.999782661,T47D      ,SDS,T47D
1603,1,T47D      ,DAD1,T47D
1650,1,T47D      ,DDOST,T47D
6184,1,T47D      ,RPN1,T47D
6185,1,T47D      ,RPN2,T47D
80142,1,T47D      ,PTGES2,T47D
9536,1,T47D      ,PTGES,T47D
2271,0.933245971,T47D      ,FH,T47D
246213,1,T47D      ,SLC17A8,T47D
57030,1,T47D      ,SLC17A7,T47D
57084,1,T47D      ,SLC17A6,T47D
2583,1,T47D      ,B4GALNT1,T47D
51227,1,T47D      ,PIGP,T47D
5277,1,T47D      ,PIGA,T47D
5279,1,T47D      ,PIGC,T47D
5283,1,T47D      ,PIGH,T47D
8818,1,T47D      ,DPM2,T47D
9091,1,T47D      ,PIGQ,T47D
376497,1,T47D      ,SLC27A1,T47D
54187,1,T47D      ,NANS,T47D
7841,1,T47D      ,MOGS,T47D
246,1,T47D      ,ALOX15,T47D
247,1,T47D      ,ALOX15B,T47D
410,1,T47D      ,ARSA,T47D
6319,1,T47D      ,SCD,T47D
10998,1,T47D      ,SLC27A5,T47D
1152,1,T47D      ,CKB,T47D
1158,1,T47D      ,CKM,T47D
3931,1,T47D      ,LCAT,T47D
27349,1,T47D      ,MCAT,T47D
10007,1,T47D      ,GNPDA1,T47D
132789,1,T47D      ,GNPDA2,T47D
5223,1,T47D      ,PGAM1,T47D
5224,1,T47D      ,PGAM2,T47D
669,1,T47D      ,BPGM,T47D
1586,1,T47D      ,CYP17A1,T47D
38,0.999157595,T47D      ,ACAT1,T47D
142680,1,T47D      ,SLC34A3,T47D
2224,0,T47D      ,FDPS,T47D
11285,1,T47D      ,B4GALT7,T47D
2629,1,T47D      ,GBA,T47D
10560,1,T47D      ,SLC19A2,T47D
80704,1,T47D      ,SLC19A3,T47D
6533,1,T47D      ,SLC6A6,T47D
6489,1,T47D      ,ST8SIA1,T47D
1581,1,T47D      ,CYP7A1,T47D
11253,1,T47D      ,MAN1B1,T47D
89874,0.998310483,T47D      ,SLC25A21,T47D
26227,0.664215269,T47D      ,PHGDH,T47D
2597,1,T47D      ,GAPDH,T47D
26330,1,T47D      ,GAPDHS,T47D
1589,1,T47D      ,CYP21A2,T47D
8534,1,T47D      ,CHST1,T47D
10257,1,T47D      ,ABCC4,T47D
5211,1,T47D      ,PFKL,T47D
5213,1,T47D      ,PFKM,T47D
5214,1,T47D      ,PFKP,T47D
118881,1,T47D      ,COMTD1,T47D
1118,1,T47D      ,CHIT1,T47D
27159,1,T47D      ,CHIA,T47D
54682,1,T47D      ,MANSC1,T47D
10057,1,T47D      ,ABCC5,T47D
6559,1,T47D      ,SLC12A3,T47D
9154,1,T47D      ,SLC28A1,T47D
7389,1,T47D      ,UROD,T47D
55312,1,T47D      ,RFK,T47D
383,1,T47D      ,ARG1,T47D
6649,1,T47D      ,SOD3,T47D
10157,0.998961311,T47D      ,AASS,T47D
1632,1,T47D      ,ECI1,T47D
8564,0.999417256,T47D      ,KMO,T47D
27430,1,T47D      ,MAT2B,T47D
4143,1,T47D      ,MAT1A,T47D
4144,1,T47D      ,MAT2A,T47D
5198,-1.06E-12,T47D      ,PFAS,T47D
3628,1,T47D      ,INPP1,T47D
1119,1,T47D      ,CHKA,T47D
1120,1,T47D      ,CHKB,T47D
30815,1,T47D      ,ST6GALNAC6,T47D
166785,1,T47D      ,MMAA,T47D
8528,1,T47D      ,DDO,T47D
1572,1,T47D      ,CYP2F1,T47D
134526,1,T47D      ,ACOT12,T47D
570,1,T47D      ,BAAT,T47D
6573,1,T47D      ,SLC19A1,T47D
2023,1,T47D      ,ENO1,T47D
2026,1,T47D      ,ENO2,T47D
2027,1,T47D      ,ENO3,T47D
26237,1,T47D      ,,T47D
3422,1,T47D      ,IDI1,T47D
91734,1,T47D      ,IDI2,T47D
29929,1,T47D      ,ALG6,T47D
51251,1,T47D      ,NT5C3A,T47D
471,-1.06E-12,T47D      ,ATIC,T47D
3990,1,T47D      ,LIPC,T47D
4837,1,T47D      ,NNMT,T47D
51302,1,T47D      ,CYP39A1,T47D
10870,1,T47D      ,HCST,T47D
23533,1,T47D      ,PIK3R5,T47D
5290,1,T47D      ,PIK3CA,T47D
5291,1,T47D      ,PIK3CB,T47D
5293,1,T47D      ,PIK3CD,T47D
5294,1,T47D      ,PIK3CG,T47D
5295,1,T47D      ,PIK3R1,T47D
5296,1,T47D      ,PIK3R2,T47D
8503,1,T47D      ,PIK3R3,T47D
9487,1,T47D      ,PIGL,T47D
11283,1,T47D      ,CYP4F8,T47D
290,1,T47D      ,ANPEP,T47D
5742,1,T47D      ,PTGS1,T47D
5743,1,T47D      ,PTGS2,T47D
644,1,T47D      ,BLVRA,T47D
645,1,T47D      ,BLVRB,T47D
3419,1,T47D      ,IDH3A,T47D
3420,1,T47D      ,IDH3B,T47D
3421,1,T47D      ,IDH3G,T47D
9058,1,T47D      ,SLC13A2,T47D
10402,1,T47D      ,ST3GAL6,T47D
55808,1,T47D      ,ST6GALNAC1,T47D
6518,1,T47D      ,SLC2A5,T47D
6534,1,T47D      ,SLC6A7,T47D
6342,1,T47D      ,SCP2,T47D
11309,1,T47D      ,SLCO2B1,T47D
64131,1,T47D      ,XYLT1,T47D
64132,1,T47D      ,XYLT2,T47D
6713,0,T47D      ,SQLE,T47D
1621,1,T47D      ,DBH,T47D
26002,1,T47D      ,MOXD1,T47D
2203,1,T47D      ,FBP1,T47D
8789,1,T47D      ,FBP2,T47D
80270,1,T47D      ,HSD3B7,T47D
9791,1,T47D      ,PTDSS1,T47D
1178,1,T47D      ,CLC,T47D
29124,1,T47D      ,LGALS13,T47D
5321,1,T47D      ,PLA2G4A,T47D
121278,1,T47D      ,TPH2,T47D
7166,1,T47D      ,TPH1,T47D
26279,1,T47D      ,PLA2G2D,T47D
30814,1,T47D      ,PLA2G2E,T47D
5319,1,T47D      ,PLA2G1B,T47D
5320,1,T47D      ,PLA2G2A,T47D
5322,1,T47D      ,PLA2G5,T47D
64600,1,T47D      ,PLA2G2F,T47D
81579,1,T47D      ,PLA2G12A,T47D
8399,1,T47D      ,PLA2G10,T47D
11181,1,T47D      ,TREH,T47D
2572,1,T47D      ,GAD2,T47D
51380,1,T47D      ,CSAD,T47D
64080,1,T47D      ,RBKS,T47D
1559,1,T47D      ,CYP2C9,T47D
8801,0.987775358,T47D      ,SUCLG2,T47D
6561,1,T47D      ,SLC13A1,T47D
8833,0,T47D      ,GMPS,T47D
23743,1,T47D      ,BHMT2,T47D
635,1,T47D      ,BHMT,T47D
5860,1,T47D      ,QDPR,T47D
1040,0.999682187,T47D      ,CDS1,T47D
23632,1,T47D      ,CA14,T47D
377677,1,T47D      ,CA13,T47D
759,1,T47D      ,CA1,T47D
760,1,T47D      ,CA2,T47D
761,1,T47D      ,CA3,T47D
762,1,T47D      ,CA4,T47D
766,1,T47D      ,CA7,T47D
768,1,T47D      ,CA9,T47D
771,1,T47D      ,CA12,T47D
2538,1,T47D      ,G6PC,T47D
57818,1,T47D      ,G6PC2,T47D
92579,1,T47D      ,G6PC3,T47D
9653,1,T47D      ,HS2ST1,T47D
52,1,T47D      ,ACP1,T47D
2746,1,T47D      ,GLUD1,T47D
2747,1,T47D      ,GLUD2,T47D
5286,1,T47D      ,PIK3C2A,T47D
5288,1,T47D      ,PIK3C2G,T47D
5289,1,T47D      ,PIK3C3,T47D
2632,1,T47D      ,GBE1,T47D
26062,1,T47D      ,HYAL6P,T47D
6557,1,T47D      ,SLC12A1,T47D
6558,1,T47D      ,SLC12A2,T47D
158,1,T47D      ,ADSL,T47D
2525,1,T47D      ,FUT3,T47D
55163,1,T47D      ,PNPO,T47D
5019,1,T47D      ,OXCT1,T47D
64064,1,T47D      ,OXCT2,T47D
171425,1,T47D      ,CLYBL,T47D
1584,1,T47D      ,CYP11B1,T47D
8608,1,T47D      ,RDH16,T47D
2182,1,T47D      ,ACSL4,T47D
22305,1,T47D      ,Vmn2r37,T47D
2762,1,T47D      ,GMDS,T47D
7371,1,T47D      ,UCK2,T47D
83549,1,T47D      ,UCK1,T47D
6543,1,T47D      ,SLC8A2,T47D
6546,1,T47D      ,SLC8A1,T47D
6547,1,T47D      ,SLC8A3,T47D
2974,1,T47D      ,GUCY1B2,T47D
2977,1,T47D      ,GUCY1A2,T47D
2982,1,T47D      ,GUCY1A1,T47D
2983,1,T47D      ,GUCY1B1,T47D
2984,1,T47D      ,GUCY2C,T47D
2986,1,T47D      ,GUCY2F,T47D
3000,1,T47D      ,GUCY2D,T47D
4881,1,T47D      ,NPR1,T47D
4882,1,T47D      ,NPR2,T47D
55217,1,T47D      ,TMLHE,T47D
10919,1,T47D      ,EHMT2,T47D
387893,1,T47D      ,KMT5A,T47D
58508,1,T47D      ,KMT2C,T47D
6839,1,T47D      ,SUV39H1,T47D
79723,1,T47D      ,SUV39H2,T47D
79813,1,T47D      ,EHMT1,T47D
80854,1,T47D      ,SETD7,T47D
83852,1,T47D      ,SETDB2,T47D
84444,1,T47D      ,DOT1L,T47D
9869,1,T47D      ,SETDB1,T47D
5238,1,T47D      ,PGM3,T47D
495,1,T47D      ,ATP4A,T47D
496,1,T47D      ,ATP4B,T47D
93034,1,T47D      ,NT5C1B,T47D
286016,1,T47D      ,TPI1P2,T47D
7167,1,T47D      ,TPI1,T47D
6482,1,T47D      ,ST3GAL1,T47D
6483,1,T47D      ,ST3GAL2,T47D
6484,1,T47D      ,ST3GAL4,T47D
51166,1,T47D      ,AADAT,T47D
883,1,T47D      ,KYAT1,T47D
1371,1,T47D      ,CPOX,T47D
50700,1,T47D      ,RDH8,T47D
5625,1,T47D      ,PRODH,T47D
2876,1,T47D      ,GPX1,T47D
2877,1,T47D      ,GPX2,T47D
2879,1,T47D      ,GPX4,T47D
5052,1,T47D      ,PRDX1,T47D
7001,1,T47D      ,PRDX2,T47D
57468,1,T47D      ,SLC12A5,T47D
11136,1,T47D      ,SLC7A9,T47D
276,1,T47D      ,AMY1A,T47D
277,1,T47D      ,AMY1B,T47D
278,1,T47D      ,AMY1C,T47D
279,1,T47D      ,AMY2A,T47D
280,1,T47D      ,AMY2B,T47D
6519,1,T47D      ,SLC3A1,T47D
197257,1,T47D      ,LDHD,T47D
7086,1,T47D      ,TKT,T47D
8277,1,T47D      ,TKTL1,T47D
84076,1,T47D      ,TKTL2,T47D
8398,1,T47D      ,PLA2G6,T47D
7263,1,T47D      ,TST,T47D
79053,1,T47D      ,ALG8,T47D
3992,1,T47D      ,FADS1,T47D
115584,1,T47D      ,SLC5A11,T47D
3417,1,T47D      ,IDH1,T47D
4353,1,T47D      ,MPO,T47D
57678,0,T47D      ,GPAM,T47D
51004,1,T47D      ,COQ6,T47D
5973,1,T47D      ,RENBP,T47D
8824,1,T47D      ,CES2,T47D
6584,1,T47D      ,SLC22A5,T47D
10312,1,T47D      ,TCIRG1,T47D
127124,1,T47D      ,ATP6V1G3,T47D
23545,1,T47D      ,ATP6V0A2,T47D
245972,1,T47D      ,ATP6V0D2,T47D
245973,1,T47D      ,ATP6V1C2,T47D
50617,1,T47D      ,ATP6V0A4,T47D
51382,1,T47D      ,ATP6V1D,T47D
51606,1,T47D      ,ATP6V1H,T47D
523,1,T47D      ,ATP6V1A,T47D
525,1,T47D      ,ATP6V1B1,T47D
526,1,T47D      ,ATP6V1B2,T47D
527,1,T47D      ,ATP6V0C,T47D
528,1,T47D      ,ATP6V1C1,T47D
529,1,T47D      ,ATP6V1E1,T47D
533,1,T47D      ,ATP6V0B,T47D
534,1,T47D      ,ATP6V1G2,T47D
535,1,T47D      ,ATP6V0A1,T47D
8992,1,T47D      ,ATP6V0E1,T47D
90423,1,T47D      ,ATP6V1E2,T47D
9114,1,T47D      ,ATP6V0D1,T47D
9296,1,T47D      ,ATP6V1F,T47D
9550,1,T47D      ,ATP6V1G1,T47D
26035,1,T47D      ,GLCE,T47D
284098,1,T47D      ,PIGW,T47D
221823,1,T47D      ,PRPS1L1,T47D
5631,1,T47D      ,PRPS1,T47D
5634,1,T47D      ,PRPS2,T47D
2937,1,T47D      ,GSS,T47D
115286,1,T47D      ,SLC25A26,T47D
1548,1,T47D      ,CYP2A6,T47D
1553,1,T47D      ,CYP2A13,T47D
10476,1,T47D      ,ATP5PD,T47D
10632,0.843243859,T47D      ,ATP5MG,T47D
4905,0.843243859,T47D      ,NSF,T47D
498,1,T47D      ,ATP5F1A,T47D
506,0.843243859,T47D      ,ATP5F1B,T47D
509,1,T47D      ,ATP5F1C,T47D
513,1,T47D      ,ATP5F1D,T47D
514,1,T47D      ,ATP5F1E,T47D
515,1,T47D      ,ATP5PB,T47D
516,1,T47D      ,ATP5MC1,T47D
517,1,T47D      ,ATP5MC2,T47D
518,1,T47D      ,ATP5MC3,T47D
521,0.843243859,T47D      ,ATP5ME,T47D
522,1,T47D      ,ATP5PF,T47D
9551,1,T47D      ,ATP5MF,T47D
1633,1,T47D      ,DCK,T47D
53343,1,T47D      ,NUDT9,T47D
9057,1,T47D      ,SLC7A6,T47D
80146,1,T47D      ,UXS1,T47D
443,1,T47D      ,ASPA,T47D
91703,1,T47D      ,ACY3,T47D
6240,0,T47D      ,RRM1,T47D
6241,0,T47D      ,RRM2,T47D
10682,0,T47D      ,EBP,T47D
57733,1,T47D      ,GBA3,T47D
2582,1,T47D      ,GALE,T47D
2645,1,T47D      ,GCK,T47D
3098,1,T47D      ,HK1,T47D
3099,1,T47D      ,HK2,T47D
3101,1,T47D      ,HK3,T47D
80201,1,T47D      ,HKDC1,T47D
53630,1,T47D      ,BCO1,T47D
10935,1,T47D      ,PRDX3,T47D
6697,1,T47D      ,SPR,T47D
55512,1,T47D      ,SMPD3,T47D
116255,1,T47D      ,MOGAT1,T47D
