Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,grRatio,TCGA_annot,CNV,SURV
ABCC5,COLO-205,0.020822167,0,1.910231182,0,0,0.010407595,0.769467333,0,0,0.00977715,0.2312755,0,0.03053836,0.202778,0,0.983236517,0,2.2039903,0.475784111,0.5862348,0.66893075,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.68421415,0,0,1.50476425,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,3.080660852,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.411709698,0,1.68558764,0.126070379,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.548436625,3.079,AB,SC,-0.068139227,0.142857143,1.0000000,NEUTRAL,LOSS,UPREG
ABCC5,HCC2998,0.018171583,0,1.910257667,0,0,0.009588524,0.599747733,0,0,0.0025,0.595935111,0,0.0280164,0.086872759,0,0.960957414,0,1.7991196,0,0.532684967,0.498691393,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.90714115,0,0,0.7675655,-0.002004733,-2.098441,0,0,0.001613143,7.27E-05,0.316637037,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.035075047,0,1.68561676,0.010034241,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.548436625,3.087,AB,SC,-0.068139227,0.142857143,1.0000000,NEUTRAL,LOSS,UPREG
ABCC5,HCT-116,0.013494083,0,1.910238879,0,0,0.010169,0.529930733,0,0,0.0025,0.297316667,0,0.0295258,0,0,1.053387517,0,-1.8180896,0.349380778,0.741861967,0.5640935,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.0589454,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.002892571,7.66E-05,-0.03784263,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.412720349,0,1.68757236,0.011973517,17,6,11,13,10,5,10,100,15,15,100,9,17,7,100,10,10,10,100,4,11,11,11,11,100,14,100,100,100,100,100,100,14,14,100,11,100,100,100,14,14,12,11,100,18,12,14,11,12,16,100,11,11,11,11,100,100,12,10,12,12,16,12,15,100,100,11,15,100,12,17,100,100,15,15,100,12,1917,1213,3.548436625,2.923,AB,SC,-0.068139227,0.142857143,1.0000000,NEUTRAL,LOSS,UPREG
ABO,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.286,BB,NO,-1.557593497,0.000666667,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABO,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.286,BB,NO,-1.557593497,0.000666667,1.0000000,NEUTRAL,LOSS,NEUTRAL
ABO,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.286,BB,NO,-1.557593497,0.000666667,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACAA1,COLO-205,0.016688333,0,1.910231182,0,0,0.010407595,0.769467333,0,0,0.0049803,0.434731083,0,0.03014556,0,0,0.983236517,0,1.7807451,0,0.582696233,0.544418929,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.03143545,0,0,2.13584325,-0.002165533,-2.0985125,0,0,0.001735714,-5.22E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.066067791,0,1.68558764,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,3.548436625,5.834,CB,CA,-1.111683175,0.555555556,1.0000000,NEUTRAL,NEUT,NEUTRAL
ACAA1,HCC2998,0.018171583,0,1.888843576,0,0,0.009588524,0.599747733,0,0,0.0025,0.271927139,0,0.0280164,0,0,0.960957414,0,2.4992396,0.777911111,0.532684967,0.455610464,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.5570811,0,0,1.26678975,-0.002004733,-0.0077723,0,0,0.001613143,7.27E-05,-0.685354667,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.033896256,0,1.65735012,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,3.548436625,6.314,CB,CA,-1.111683175,0.555555556,1.0000000,NEUTRAL,NEUT,NEUTRAL
ACAA1,HCT-116,0.013494083,0,1.910238879,0,0,0.010169,0.529930733,0,0,0.0025,0.384939611,0,0.0295258,0,0,1.053732345,0,-2.1325323,0,0.741861967,0.5640935,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.02314465,0,0,1.2782875,-0.002118733,-2.0984915,0,0,0.002892571,7.66E-05,1.517712926,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.43688386,0,1.68559612,0.139719552,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,3.548436625,5.755,CB,CA,-1.111683175,0.555555556,1.0000000,NEUTRAL,NEUT,NEUTRAL
ACACA,COLO-205,0.806645833,0,0.001515152,0,0,0.001190476,0.020155067,0,0,0.005,0.041824694,0,0,0.065517241,0,0.980949586,0,1.6784154,0,0.565364067,-0.058286,0,0,0,0.015,0,0,0.00952381,0,0,-0.7233962,0,0,0.7408305,1.848481867,0,0,0,0,0,-0.667760259,0,0,0,0,0,0,0,0,0.408697605,0,0.88190696,0.029310345,14,10,9,12,9,9,9,100,14,15,100,13,16,13,100,9,9,9,100,10,7,10,10,10,100,11,100,100,100,100,100,100,14,10,100,8,100,100,100,11,14,11,10,100,15,10,13,10,10,16,100,14,10,10,10,100,100,8,9,11,11,12,11,12,100,100,10,15,100,9,15,100,100,12,15,100,11,1906,1179,3.336283388,5.85,BG,CA,0.879758828,0.368421053,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACACA,HCC2998,1.248529333,0,0.63469697,0,0,0.001190476,-0.030934333,0,0,0.005,0.089471806,0,0,0.068965517,0,0.958832034,0,1.6997957,0,0.5154767,0.717308893,0,0,0,0.015,0,7.46E-05,0.011904762,0,0,-0.2396769,0,0,0.73369725,0.000111133,-2.0975,0,0,0,0,-0.232695074,0,0,0,0,0,0,0.00952381,0,-0.031002326,0,1.77790872,0.666758103,14,10,9,12,9,9,9,100,14,15,100,13,16,13,100,9,9,9,100,10,7,10,10,10,100,11,100,100,100,100,100,100,14,10,100,8,100,100,100,11,14,11,10,100,15,10,13,10,10,16,100,14,10,10,10,100,100,8,9,11,11,12,11,12,100,100,10,15,100,9,15,100,100,12,15,100,11,1906,1179,3.336283388,5.168,BG,CA,0.879758828,0.368421053,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACACA,HCT-116,0.141666667,0,1.272727273,0,0,0,-0.186812533,0,0,0.0025,0.234722222,0,0,0,0,0.864705103,0,-2.2,0,0.3031681,-0.114566929,0,0,0,0.015,0,0,0.00952381,0,0,0.89277865,0,0,0,2.374963933,0,0,0,0,0.160816632,1.059067963,0,0,0,0,0,0,0,0,0.319947884,0,0.86159448,-0.016873448,14,10,9,12,9,9,9,100,14,15,100,13,16,13,100,9,9,9,100,10,7,10,10,10,100,11,100,100,100,100,100,100,14,10,100,8,100,100,100,11,14,11,10,100,15,10,13,10,10,16,100,14,10,10,10,100,100,8,9,11,11,12,11,12,100,100,10,15,100,9,15,100,100,12,15,100,11,1906,1179,3.336283388,5.428,BG,CA,0.879758828,0.368421053,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACACB,COLO-205,0.012554583,0,0.002147394,0,0,0.010407595,0.769467333,0,0,0.0025,0.252807556,0,0.0301456,0.019917931,0,0.983236517,0,2.6655353,0.977588444,0.5839182,0.970405893,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.59152065,0,0,1.63946475,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,3.830784481,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.045850163,0,0.84597584,0.126070379,8,6,4,7,4,5,9,100,14,5,100,9,16,14,100,5,4,5,100,11,8,4,5,5,100,8,100,100,100,100,100,100,4,9,100,6,100,100,100,4,4,11,5,100,9,5,8,5,8,6,100,8,6,5,6,100,100,9,9,5,6,10,6,9,100,100,10,5,100,7,6,100,100,5,5,100,6,1799,1064,3.560714954,5.82,BG,CA,-1.874984761,0.153846154,1.0000000,NEUTRAL,LOSS,DOWNREG
ACACB,HCC2998,0.02230775,0,0.061792758,0,0,0.009588524,0.705646467,0,0,0.0049817,0.324065111,0,0.0280164,0.088816966,0,0.960957414,0,2.6885907,0.993816111,0.532684967,0.948472714,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.4599239,0,0,0.7710895,-0.002004733,-0.0077723,0,0,0.001613143,-4.85E-05,5.444444444,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.888626558,0,0.84591888,0.010034241,8,6,4,7,4,5,9,100,14,5,100,9,16,14,100,5,4,5,100,11,8,4,5,5,100,8,100,100,100,100,100,100,4,9,100,6,100,100,100,4,4,11,5,100,9,5,8,5,8,6,100,8,6,5,6,100,100,9,9,5,6,10,6,9,100,100,10,5,100,7,6,100,100,5,5,100,6,1799,1064,3.560714954,3.336,BG,CA,-1.874984761,0.153846154,1.0000000,NEUTRAL,LOSS,DOWNREG
ACACB,HCT-116,0.018324167,0,0.716224515,0,0,0.010169,0.529930667,0,0,0.0049807,0.266218667,0,0.0295258,0,0,1.053387517,0,-0.9958106,0.808958778,0.741861967,0.637410821,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.05,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.0017,7.66E-05,4.589701481,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.925255953,0,1.68591452,0.011973483,8,6,4,7,4,5,9,100,14,5,100,9,16,14,100,5,4,5,100,11,8,4,5,5,100,8,100,100,100,100,100,100,4,9,100,6,100,100,100,4,4,11,5,100,9,5,8,5,8,6,100,8,6,5,6,100,100,9,9,5,6,10,6,9,100,100,10,5,100,7,6,100,100,5,5,100,6,1799,1064,3.560714954,3.87,BG,CA,-1.874984761,0.153846154,1.0000000,NEUTRAL,LOSS,DOWNREG
ACAD10,COLO-205,0.016688333,0,1.464378242,0,0,0.010407595,0.769467333,0,0,0.0049803,0.301230389,0,0.03014556,0,0,0.983236517,0,2.6694192,0.987415667,0.5839182,0.385446964,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,0.4471899,0,0,1.61690225,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,6.190913963,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.422105744,0,0.84597584,0.011464724,13,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,6,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,10,12,8,7,100,14,8,10,7,8,14,100,13,7,7,7,100,100,7,6,8,8,11,8,11,100,100,7,13,100,8,13,100,100,11,13,100,8,1841,1127,3.548436625,3.665,BW,NO,-0.55728124,0.076923077,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACAD10,HCC2998,0.026443833,0,0.444110455,0,0,0.009588524,0.599747733,0,0,0.00746335,0.276598139,0,0.0280164,0.202001724,0,0.960957414,0,2.550917,0.846360111,0.532684967,0.563256107,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.5262791,0,0,0.976237,-0.002004733,0.001559,0,0,0.001613143,-4.85E-05,5.619807148,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.446098186,0,0.84597756,0.102200034,13,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,6,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,10,12,8,7,100,14,8,10,7,8,14,100,13,7,7,7,100,100,7,6,8,8,11,8,11,100,100,7,13,100,8,13,100,100,11,13,100,8,1841,1127,3.548436625,3.316,BW,NO,-0.55728124,0.076923077,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACAD10,HCT-116,0.014189667,0,0.904152515,0,0,0.010169,0.529930733,0,0,0.0025,0.26860175,0,0.0295258,0,0,1.053732345,0,-1.6110118,0.464424,0.741861967,0.527602393,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.0589454,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.0017,7.66E-05,2.333333333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.900859884,0,1.68591452,0.011973517,13,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,6,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,10,12,8,7,100,14,8,10,7,8,14,100,13,7,7,7,100,100,7,6,8,8,11,8,11,100,100,7,13,100,8,13,100,100,11,13,100,8,1841,1127,3.548436625,3.622,BW,NO,-0.55728124,0.076923077,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACAD8,COLO-205,0.016688333,0,1.464378242,0,0,0.010407595,0.769467333,0,0,0.0049803,0.301230389,0,0.03014556,0,0,0.983236517,0,2.6694192,0.987415667,0.5839182,0.385446964,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,0.4471899,0,0,1.61690225,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,6.190913963,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.422105744,0,0.84597584,0.011464724,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,3.548436625,6.693,AW,CA,-0.589443107,0.05,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACAD8,HCC2998,0.026443833,0,0.444110455,0,0,0.009588524,0.599747733,0,0,0.00746335,0.276598139,0,0.0280164,0.202001724,0,0.960957414,0,2.550917,0.846360111,0.532684967,0.563256107,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.5262791,0,0,0.976237,-0.002004733,0.001559,0,0,0.001613143,-4.85E-05,5.619807148,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.446098186,0,0.84597756,0.102200034,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,3.548436625,7.646,AW,CA,-0.589443107,0.05,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACAD8,HCT-116,0.014189667,0,0.904152515,0,0,0.010169,0.529930733,0,0,0.0025,0.26860175,0,0.0295258,0,0,1.053732345,0,-1.6110118,0.464424,0.741861967,0.527602393,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.0589454,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.0017,7.66E-05,2.333333333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.900859884,0,1.68591452,0.011973517,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,3.548436625,7.473,AW,CA,-0.589443107,0.05,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACAD9,COLO-205,0.016688333,0,1.464378242,0,0,0.010407595,0.769467333,0,0,0.0049803,0.301230389,0,0.03014556,0,0,0.983236517,0,2.6694192,0.987415667,0.5839182,0.385446964,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,0.4471899,0,0,1.61690225,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,6.190913963,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.422105744,0,0.84597584,0.011464724,13,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,6,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,10,12,8,7,100,14,8,10,7,8,14,100,13,7,7,7,100,100,7,6,8,8,11,8,11,100,100,7,13,100,8,13,100,100,11,13,100,8,1841,1127,3.548436625,8.634,BW,NO,0.218517947,1.5,1.0000000,NEUTRAL,NEUT,NEUTRAL
ACAD9,HCC2998,0.026443833,0,0.444110455,0,0,0.009588524,0.599747733,0,0,0.00746335,0.276598139,0,0.0280164,0.202001724,0,0.960957414,0,2.550917,0.846360111,0.532684967,0.563256107,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.5262791,0,0,0.976237,-0.002004733,0.001559,0,0,0.001613143,-4.85E-05,5.619807148,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.446098186,0,0.84597756,0.102200034,13,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,6,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,10,12,8,7,100,14,8,10,7,8,14,100,13,7,7,7,100,100,7,6,8,8,11,8,11,100,100,7,13,100,8,13,100,100,11,13,100,8,1841,1127,3.548436625,7.769,BW,NO,0.218517947,1.5,1.0000000,NEUTRAL,NEUT,NEUTRAL
ACAD9,HCT-116,0.014189667,0,0.904152515,0,0,0.010169,0.529930733,0,0,0.0025,0.26860175,0,0.0295258,0,0,1.053732345,0,-1.6110118,0.464424,0.741861967,0.527602393,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.0589454,0,0,1.8853905,-0.002118733,-0.0082986,0,0,0.0017,7.66E-05,2.333333333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.900859884,0,1.68591452,0.011973517,13,7,7,9,6,6,6,100,11,13,100,10,13,12,100,6,6,6,100,9,6,7,7,7,100,10,100,100,100,100,100,100,12,8,100,7,100,100,100,10,12,8,7,100,14,8,10,7,8,14,100,13,7,7,7,100,100,7,6,8,8,11,8,11,100,100,7,13,100,8,13,100,100,11,13,100,8,1841,1127,3.548436625,7.646,BW,NO,0.218517947,1.5,1.0000000,NEUTRAL,NEUT,NEUTRAL
ACADM,COLO-205,0.012554583,0,0.283890606,0,0,0.010407595,0.769467333,0,0,0.0025,0.284150917,0,0.0301456,0,0,0.983236517,0,2.6062796,0.911748778,0.5839182,0.544126786,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.48803,0,0,1.12503475,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,3.316826519,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,0.902611233,0,0.8479516,0.011464724,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,4.963474124,9.149,AW,CA,-1.358026056,0.000909091,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACADM,HCC2998,0.018171583,0,1.046875727,0,0,0.009588524,0.599747733,0,0,0.0025,0.335276722,0,0.0280164,0.041323517,0,0.960957414,0,2.7272982,1.031309556,0.532684967,0.523607107,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.44305185,0,0,0.68500775,-0.002004733,-2.098441,0,0,0.001613143,-4.85E-05,1.772035741,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.453934651,0,1.68597752,0.115914345,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,4.963474124,10.216,AW,CA,-1.358026056,0.000909091,1.0000000,NEUTRAL,LOSS,NEUTRAL
ACADM,HCT-116,0.014189667,0,1.009179879,0,0,0.010169,0.529930733,0,0,0.0025,0.315022528,0,0.0295258,0,0,1.053387517,0,1.8380181,0.136099556,0.741861967,0.694585679,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.96106155,0,0,1.453695,-0.002118733,-0.0082986,0,0,0.0017,7.66E-05,1.555555556,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.43688386,0,1.68591448,0.011973483,13,9,8,11,8,8,8,100,13,14,100,12,15,12,100,8,8,8,100,9,6,9,9,9,100,10,100,100,100,100,100,100,13,9,100,7,100,100,100,10,13,10,9,100,14,9,12,9,9,15,100,13,9,9,9,100,100,7,8,10,10,11,10,11,100,100,9,14,100,8,14,100,100,11,14,100,10,1878,1155,4.963474124,10.101,AW,CA,-1.358026056,0.000909091,1.0000000,NEUTRAL,LOSS,NEUTRAL
